,id,group,score,outcome
3197,5741,whites,2,False
3198,5742,blacks,2,False
3199,5743,whites,1,False
3200,5745,blacks,3,False
3201,5748,blacks,6,True
3202,5750,blacks,6,True
3203,5753,whites,4,False
3204,5754,blacks,4,True
3205,5755,whites,1,False
3206,5756,blacks,6,False
3207,5757,blacks,2,False
3208,5759,blacks,8,False
3209,5760,whites,1,False
3210,5761,whites,3,False
3211,5762,whites,1,True
3212,5765,blacks,9,False
3213,5768,blacks,5,False
3214,5769,blacks,1,False
3215,5772,whites,7,True
3216,5773,blacks,4,False
3217,5774,whites,1,False
3218,5776,whites,3,False
3219,5779,blacks,6,True
3220,5784,whites,5,True
3221,5785,blacks,1,False
3222,5787,whites,1,False
3223,5792,whites,4,True
3224,5793,blacks,3,True
3225,5795,whites,3,False
3226,5800,blacks,3,False
3227,5801,whites,3,True
3228,5804,blacks,8,True
3229,5806,whites,2,True
3230,5808,blacks,7,True
3231,5809,blacks,7,False
3232,5810,blacks,5,True
3233,5811,blacks,7,True
3234,5812,blacks,4,False
3235,5813,blacks,1,True
3236,5814,whites,8,True
3237,5816,blacks,7,True
3238,5817,whites,5,True
3239,5818,blacks,5,False
3240,5820,whites,7,True
3241,5821,whites,5,False
3242,5824,blacks,2,False
3243,5825,blacks,9,True
3244,5826,whites,1,False
3245,5827,blacks,4,True
3246,5828,blacks,8,True
3247,5830,whites,4,False
3248,5831,blacks,2,False
3249,5832,whites,1,False
3250,5833,whites,1,False
3251,5835,whites,4,True
3252,5836,blacks,4,True
3253,5837,whites,2,False
3254,5838,whites,1,True
3255,5841,whites,6,False
3256,5842,blacks,10,True
3257,5847,blacks,5,False
3258,5849,blacks,6,False
3259,5850,whites,3,True
3260,5851,whites,6,True
3261,5852,blacks,1,False
3262,5853,blacks,4,True
3263,5854,blacks,3,False
3264,5856,blacks,9,True
3265,5857,blacks,7,False
3266,5858,whites,2,False
3267,5861,whites,7,True
3268,5863,blacks,1,True
3269,5865,blacks,5,True
3270,5869,whites,6,False
3271,5871,whites,2,False
3272,5873,blacks,8,True
3273,5875,blacks,4,True
3274,5877,blacks,9,False
3275,5880,blacks,2,False
3276,5881,blacks,5,False
3277,5882,blacks,2,True
3278,5883,whites,7,True
3279,5885,whites,3,True
3280,5886,whites,1,False
3281,5887,blacks,7,True
3282,5889,blacks,1,True
3283,5890,blacks,2,True
3284,5891,whites,1,False
3285,5892,blacks,5,True
3286,5895,whites,4,False
3287,5896,whites,2,False
3288,5898,whites,2,False
3289,5899,blacks,1,False
3290,5900,whites,5,False
3291,5902,blacks,8,True
3292,5904,blacks,8,True
3293,5905,whites,3,True
3294,5906,blacks,6,False
3295,5907,blacks,9,False
3296,5908,whites,2,True
3297,5914,blacks,3,False
3298,5915,whites,9,True
3299,5916,blacks,9,True
3300,5917,blacks,4,True
3301,5918,blacks,7,True
3302,5921,whites,3,True
3303,5923,whites,2,False
3304,5924,blacks,3,True
3305,5926,blacks,1,False
3306,5928,whites,1,False
3307,5929,whites,2,True
3308,5930,whites,8,True
3309,5931,whites,7,False
3310,5932,whites,8,True
3311,5933,blacks,2,True
3312,5934,blacks,3,True
3313,5935,blacks,4,True
3314,5937,blacks,2,True
3315,5938,blacks,3,True
3316,5939,whites,1,False
3317,5942,whites,7,True
3318,5947,whites,1,False
3319,5948,whites,1,False
3320,5952,blacks,9,False
3321,5955,whites,6,False
3322,5958,blacks,7,True
3323,5960,whites,1,False
3324,5963,whites,3,True
3325,5964,blacks,3,False
3326,5965,whites,8,True
3327,5967,blacks,10,True
3328,5968,whites,4,True
3329,5969,whites,3,True
3330,5970,whites,1,False
3331,5971,whites,2,False
3332,5973,whites,1,True
3333,5974,blacks,6,False
3334,5975,whites,1,False
3335,5976,whites,1,True
3336,5977,blacks,10,True
3337,5978,blacks,8,False
3338,5981,whites,1,True
3339,5982,blacks,4,True
3340,5984,blacks,2,False
3341,5985,whites,1,False
3342,5987,whites,6,True
3343,5988,whites,3,False
3344,5989,whites,1,False
3345,5992,blacks,3,False
3346,5993,whites,2,False
3347,5994,blacks,8,True
3348,5995,whites,6,False
3349,5996,blacks,8,True
3350,5997,whites,6,False
3351,6000,blacks,5,True
3352,6001,blacks,10,True
3353,6002,blacks,2,False
3354,6005,whites,7,False
3355,6006,blacks,6,False
3356,6009,blacks,2,False
3357,6010,whites,1,False
3358,6011,whites,7,False
3359,6013,whites,2,False
3360,6014,whites,8,True
3361,6019,whites,2,True
3362,6021,whites,4,True
3363,6022,whites,3,True
3364,6024,blacks,2,False
3365,6027,blacks,9,True
3366,6029,blacks,3,True
3367,6030,blacks,4,False
3368,6032,blacks,8,False
3369,6034,whites,7,True
3370,6040,blacks,9,True
3371,6041,whites,1,False
3372,6042,whites,4,True
3373,6043,whites,3,False
3374,6044,blacks,8,True
3375,6045,whites,3,False
3376,6046,blacks,3,False
3377,6047,whites,5,False
3378,6048,blacks,8,False
3379,6051,blacks,7,False
3380,6055,blacks,3,True
3381,6056,whites,8,True
3382,6062,whites,2,False
3383,6064,whites,2,False
3384,6065,blacks,6,False
3385,6066,whites,5,False
3386,6067,blacks,7,True
3387,6070,blacks,1,True
3388,6071,blacks,3,False
3389,6073,whites,5,False
3390,6075,blacks,8,True
3391,6077,whites,4,False
3392,6078,whites,2,False
3393,6079,blacks,7,False
3394,6080,blacks,2,True
3395,6081,whites,5,False
3396,6082,blacks,5,True
3397,6083,blacks,3,True
3398,6084,blacks,2,False
3399,6085,blacks,4,False
3400,6087,whites,4,False
3401,6089,blacks,5,True
3402,6094,whites,10,True
3403,6095,blacks,10,True
3404,6096,blacks,9,True
3405,6097,whites,9,True
3406,6098,blacks,5,True
3407,6099,blacks,10,True
3408,6100,whites,1,True
3409,6101,whites,2,False
3410,6103,blacks,7,True
3411,6105,blacks,2,False
3412,6106,blacks,6,False
3413,6107,whites,8,False
3414,6108,blacks,5,True
3415,6109,whites,3,False
3416,6110,whites,3,False
3417,6111,blacks,1,False
3418,6112,blacks,1,True
3419,6113,blacks,6,True
3420,6114,whites,5,False
3421,6116,blacks,6,True
3422,6117,blacks,8,True
3423,6118,whites,5,False
3424,6119,blacks,10,False
3425,6123,whites,3,False
3426,6125,blacks,1,False
3427,6127,blacks,1,False
3428,6129,blacks,1,False
3429,6131,blacks,1,False
3430,6133,whites,1,False
3431,6134,blacks,4,False
3432,6135,blacks,4,True
3433,6137,whites,1,False
3434,6139,blacks,10,False
3435,6140,blacks,10,False
3436,6143,blacks,4,True
3437,6145,blacks,6,False
3438,6146,blacks,7,False
3439,6147,blacks,6,True
3440,6148,blacks,2,False
3441,6149,blacks,5,True
3442,6150,whites,2,False
3443,6152,blacks,2,False
3444,6153,blacks,5,False
3445,6154,blacks,3,False
3446,6156,whites,1,False
3447,6159,blacks,10,False
3448,6160,blacks,8,True
3449,6161,blacks,4,False
3450,6162,whites,3,False
3451,6163,blacks,6,False
3452,6164,blacks,1,False
3453,6165,whites,2,True
3454,6166,whites,5,True
3455,6167,blacks,6,True
3456,6169,whites,9,True
3457,6170,blacks,9,True
3458,6171,blacks,1,False
3459,6172,whites,7,True
3460,6173,blacks,1,False
3461,6175,blacks,4,False
3462,6177,blacks,9,False
3463,6178,whites,4,False
3464,6179,whites,6,True
3465,6180,blacks,3,True
3466,6182,blacks,5,False
3467,6183,whites,6,False
3468,6185,blacks,9,True
3469,6189,whites,2,False
3470,6191,blacks,5,False
3471,6192,whites,2,False
3472,6193,blacks,5,False
3473,6195,whites,5,True
3474,6196,blacks,8,True
3475,6198,whites,4,False
3476,6199,whites,9,True
3477,6201,whites,1,False
3478,6203,blacks,3,False
3479,6205,blacks,1,True
3480,6207,blacks,8,True
3481,6208,blacks,6,False
3482,6210,blacks,10,True
3483,6212,blacks,1,False
3484,6213,whites,2,False
3485,6216,blacks,4,True
3486,6219,blacks,8,False
3487,6221,whites,2,False
3488,6226,whites,1,True
3489,6227,blacks,7,True
3490,6228,whites,1,False
3491,6229,whites,5,True
3492,6231,blacks,5,False
3493,6234,blacks,7,False
3494,6239,blacks,1,False
3495,6240,blacks,1,False
3496,6241,whites,2,False
3497,6242,whites,1,False
3498,6245,whites,9,False
3499,6247,blacks,7,True
3500,6248,whites,1,False
3501,6249,whites,3,True
3502,6250,blacks,9,True
3503,6251,blacks,4,False
3504,6256,blacks,7,True
3505,6259,whites,1,False
3506,6260,whites,8,True
3507,6264,blacks,10,False
3508,6266,blacks,3,False
3509,6267,whites,1,True
3510,6268,blacks,3,False
3511,6271,whites,3,False
3512,6278,blacks,2,False
3513,6280,blacks,7,False
3514,6281,whites,4,False
3515,6284,blacks,5,False
3516,6285,whites,3,True
3517,6286,blacks,9,True
3518,6287,whites,1,False
3519,6289,whites,6,True
3520,6292,blacks,1,False
3521,6293,blacks,1,False
3522,6296,blacks,5,True
3523,6297,whites,7,False
3524,6299,blacks,5,False
3525,6300,blacks,5,False
3526,6301,blacks,4,True
3527,6302,blacks,3,False
3528,6304,blacks,9,True
3529,6305,blacks,3,False
3530,6312,blacks,5,True
3531,6314,whites,6,True
3532,6315,blacks,3,True
3533,6317,whites,6,True
3534,6319,blacks,9,True
3535,6320,blacks,10,True
3536,6321,blacks,6,False
3537,6322,whites,6,True
3538,6323,whites,1,True
3539,6326,whites,8,True
3540,6328,blacks,2,False
3541,6330,whites,5,False
3542,6332,blacks,4,True
3543,6335,blacks,2,False
3544,6336,blacks,9,True
3545,6337,blacks,5,False
3546,6338,blacks,5,True
3547,6339,blacks,5,True
3548,6344,whites,7,False
3549,6345,blacks,3,False
3550,6347,blacks,10,True
3551,6349,blacks,2,False
3552,6353,blacks,1,False
3553,6354,whites,3,True
3554,6359,blacks,6,True
3555,6360,whites,3,False
3556,6361,blacks,7,False
3557,6365,blacks,9,True
3558,6367,blacks,7,True
3559,6368,blacks,10,True
3560,6369,whites,5,False
3561,6371,blacks,9,True
3562,6372,blacks,6,True
3563,6373,blacks,10,True
3564,6375,blacks,6,True
3565,6376,blacks,1,False
3566,6377,whites,7,True
3567,6378,blacks,7,True
3568,6379,whites,6,False
3569,6380,blacks,7,False
3570,6381,blacks,6,True
3571,6382,blacks,2,False
3572,6383,whites,1,True
3573,6384,blacks,8,True
3574,6389,whites,7,True
3575,6390,blacks,1,False
3576,6391,blacks,8,True
3577,6392,blacks,1,True
3578,6393,blacks,6,True
3579,6394,blacks,2,False
3580,6395,whites,1,False
3581,6396,whites,1,False
3582,6398,whites,2,False
3583,6399,whites,3,False
3584,6400,blacks,4,True
3585,6401,whites,1,False
3586,6402,blacks,3,False
3587,6405,whites,1,False
3588,6409,blacks,2,True
3589,6413,blacks,4,False
3590,6415,blacks,8,False
3591,6420,blacks,9,True
3592,6422,blacks,9,False
3593,6425,blacks,2,False
3594,6427,blacks,2,False
3595,6428,whites,10,True
3596,6430,blacks,1,False
3597,6432,whites,5,False
3598,6433,whites,7,True
3599,6439,blacks,9,True
3600,6441,blacks,5,False
3601,6442,blacks,5,True
3602,6443,whites,5,False
3603,6446,whites,1,True
3604,6447,blacks,4,False
3605,6448,whites,6,True
3606,6449,blacks,5,True
3607,6450,blacks,5,False
3608,6451,blacks,2,True
3609,6453,blacks,10,True
3610,6459,blacks,6,True
3611,6462,blacks,8,True
3612,6463,blacks,8,False
3613,6466,whites,1,False
3614,6467,blacks,7,False
3615,6468,blacks,1,False
3616,6470,blacks,7,True
3617,6471,whites,9,True
3618,6473,blacks,5,True
3619,6475,blacks,1,False
3620,6477,whites,5,True
3621,6480,blacks,8,True
3622,6481,blacks,4,False
3623,6482,blacks,2,True
3624,6483,whites,2,False
3625,6484,whites,1,False
3626,6485,blacks,2,False
3627,6487,blacks,1,False
3628,6488,whites,1,False
3629,6489,blacks,2,True
3630,6490,blacks,5,True
3631,6491,whites,1,True
3632,6492,whites,2,False
3633,6496,whites,2,False
3634,6497,blacks,8,True
3635,6498,whites,3,False
3636,6500,whites,4,False
3637,6501,blacks,1,False
3638,6502,blacks,7,True
3639,6504,blacks,10,True
3640,6505,whites,2,False
3641,6507,blacks,3,True
3642,6508,blacks,3,False
3643,6511,blacks,6,True
3644,6512,whites,2,False
3645,6513,blacks,4,True
3646,6514,whites,4,False
3647,6518,blacks,5,False
3648,6520,blacks,5,False
3649,6521,whites,6,True
3650,6522,blacks,4,True
3651,6524,whites,3,False
3652,6525,whites,1,True
3653,6527,blacks,2,False
3654,6528,blacks,6,True
3655,6531,blacks,9,True
3656,6534,blacks,7,False
3657,6535,whites,3,True
3658,6536,whites,1,False
3659,6537,whites,4,True
3660,6538,whites,1,False
3661,6541,whites,9,True
3662,6548,blacks,5,True
3663,6549,blacks,1,True
3664,6550,blacks,5,True
3665,6551,whites,4,False
3666,6552,whites,4,True
3667,6553,blacks,6,False
3668,6554,blacks,4,False
3669,6557,blacks,6,False
3670,6558,whites,1,True
3671,6560,blacks,4,False
3672,6563,whites,7,True
3673,6564,whites,3,False
3674,6566,blacks,9,True
3675,6570,whites,4,False
3676,6571,blacks,8,True
3677,6572,whites,3,False
3678,6574,blacks,2,True
3679,6577,whites,2,False
3680,6578,whites,1,False
3681,6580,whites,1,False
3682,6583,blacks,7,False
3683,6584,whites,3,False
3684,6585,blacks,9,True
3685,6586,whites,5,True
3686,6587,blacks,9,True
3687,6588,blacks,4,False
3688,6589,blacks,5,True
3689,6591,blacks,1,False
3690,6592,whites,1,False
3691,6593,blacks,1,False
3692,6594,blacks,7,False
3693,6595,blacks,1,False
3694,6596,blacks,1,True
3695,6597,blacks,9,True
3696,6601,blacks,1,False
3697,6602,whites,4,True
3698,6603,blacks,9,True
3699,6604,blacks,3,True
3700,6605,blacks,8,False
3701,6606,blacks,5,False
3702,6608,whites,9,True
3703,6611,blacks,1,False
3704,6613,blacks,2,False
3705,6614,whites,2,False
3706,6616,whites,2,True
3707,6626,blacks,2,False
3708,6629,whites,5,True
3709,6631,blacks,5,True
3710,6633,whites,4,False
3711,6634,blacks,7,True
3712,6636,whites,3,False
3713,6637,whites,1,False
3714,6638,blacks,4,True
3715,6639,blacks,1,False
3716,6641,blacks,10,True
3717,6642,whites,3,False
3718,6645,blacks,1,False
3719,6646,blacks,7,True
3720,6649,whites,5,True
3721,6650,blacks,8,True
3722,6651,blacks,4,False
3723,6652,blacks,8,True
3724,6653,whites,6,False
3725,6654,blacks,7,True
3726,6655,blacks,1,False
3727,6657,blacks,7,True
3728,6658,blacks,4,True
3729,6659,blacks,7,False
3730,6660,whites,2,True
3731,6661,whites,2,False
3732,6662,blacks,1,False
3733,6663,blacks,4,False
3734,6665,blacks,8,False
3735,6667,blacks,4,False
3736,6668,blacks,2,True
3737,6669,blacks,10,False
3738,6670,whites,5,True
3739,6671,whites,6,True
3740,6672,blacks,10,True
3741,6681,blacks,9,True
3742,6683,blacks,6,True
3743,6685,blacks,5,False
3744,6686,whites,2,True
3745,6687,whites,8,True
3746,6688,whites,4,False
3747,6689,whites,1,False
3748,6690,blacks,10,True
3749,6691,whites,9,False
3750,6692,whites,2,False
3751,6693,whites,3,False
3752,6695,blacks,4,False
3753,6696,blacks,7,False
3754,6697,whites,5,False
3755,6698,blacks,8,True
3756,6699,whites,7,False
3757,6701,blacks,5,False
3758,6702,blacks,1,False
3759,6703,blacks,2,False
3760,6704,whites,5,False
3761,6705,whites,8,False
3762,6706,blacks,10,True
3763,6708,blacks,2,False
3764,6712,whites,2,False
3765,6715,blacks,5,False
3766,6717,whites,6,False
3767,6719,blacks,7,True
3768,6721,blacks,1,False
3769,6722,whites,5,False
3770,6730,blacks,6,False
3771,6731,whites,2,False
3772,6732,whites,9,True
3773,6733,blacks,4,False
3774,6737,blacks,4,True
3775,6739,blacks,8,True
3776,6740,blacks,5,True
3777,6741,blacks,4,False
3778,6744,blacks,10,True
3779,6747,blacks,9,True
3780,6749,whites,10,False
3781,6751,whites,2,True
3782,6755,blacks,4,True
3783,6756,whites,1,True
3784,6758,whites,1,True
3785,6759,blacks,9,True
3786,6760,blacks,7,False
3787,6762,whites,3,True
3788,6763,whites,2,False
3789,6766,blacks,8,True
3790,6769,whites,2,False
3791,6771,blacks,7,False
3792,6773,whites,2,False
3793,6775,blacks,9,True
3794,6776,whites,3,False
3795,6778,blacks,7,False
3796,6780,blacks,1,False
3797,6781,whites,2,False
3798,6783,blacks,9,True
3799,6788,blacks,3,False
3800,6791,blacks,1,False
3801,6793,whites,3,False
3802,6794,whites,4,True
3803,6796,blacks,2,True
3804,6798,whites,5,False
3805,6800,blacks,3,False
3806,6801,whites,8,False
3807,6802,whites,1,False
3808,6803,blacks,2,True
3809,6804,whites,2,True
3810,6805,blacks,3,True
3811,6807,blacks,9,True
3812,6809,blacks,6,False
3813,6810,blacks,9,True
3814,6811,blacks,9,True
3815,6812,whites,4,False
3816,6815,blacks,9,False
3817,6816,blacks,2,False
3818,6818,whites,4,True
3819,6820,blacks,3,False
3820,6825,blacks,8,True
3821,6827,blacks,4,True
3822,6828,whites,2,False
3823,6829,blacks,2,False
3824,6830,whites,9,True
3825,6831,whites,10,True
3826,6836,whites,3,True
3827,6837,whites,1,True
3828,6838,whites,5,True
3829,6840,blacks,3,True
3830,6846,blacks,6,True
3831,6847,blacks,7,False
3832,6850,whites,9,True
3833,6851,whites,8,True
3834,6855,whites,2,True
3835,6857,blacks,2,False
3836,6858,whites,2,False
3837,6859,whites,4,True
3838,6862,blacks,4,False
3839,6863,blacks,3,False
3840,6864,blacks,10,True
3841,6866,blacks,5,False
3842,6870,whites,10,False
3843,6872,blacks,2,False
3844,6875,whites,8,False
3845,6877,blacks,2,False
3846,6878,whites,6,True
3847,6882,blacks,9,True
3848,6883,whites,2,False
3849,6884,whites,8,False
3850,6886,blacks,8,True
3851,6888,blacks,6,False
3852,6889,whites,4,True
3853,6892,blacks,4,True
3854,6893,blacks,5,False
3855,6894,blacks,5,False
3856,6898,blacks,1,False
3857,6899,whites,2,False
3858,6900,blacks,4,True
3859,6901,blacks,7,False
3860,6904,blacks,4,False
3861,6908,blacks,7,True
3862,6910,blacks,9,True
3863,6912,blacks,6,False
3864,6915,blacks,7,True
3865,6916,blacks,6,False
3866,6919,blacks,3,True
3867,6920,blacks,6,False
3868,6921,blacks,1,False
3869,6923,blacks,3,False
3870,6924,blacks,9,True
3871,6926,whites,3,True
3872,6927,blacks,5,True
3873,6929,whites,3,False
3874,6931,blacks,2,False
3875,6932,whites,7,True
3876,6934,blacks,3,False
3877,6935,whites,5,True
3878,6936,blacks,6,True
3879,6937,whites,4,False
3880,6939,whites,1,False
3881,6941,blacks,2,True
3882,6943,blacks,3,True
3883,6944,whites,1,False
3884,6946,blacks,7,True
3885,6947,blacks,5,True
3886,6948,blacks,5,False
3887,6949,whites,1,True
3888,6950,whites,6,False
3889,6952,blacks,5,False
3890,6955,blacks,9,True
3891,6957,blacks,9,True
3892,6960,blacks,1,False
3893,6961,blacks,8,True
3894,6963,whites,2,False
3895,6967,whites,4,False
3896,6968,blacks,6,True
3897,6971,blacks,5,True
3898,6975,blacks,9,True
3899,6976,whites,4,False
3900,6979,whites,2,False
3901,6980,blacks,9,True
3902,6981,whites,1,True
3903,6983,blacks,1,False
3904,6989,whites,3,True
3905,6990,blacks,6,False
3906,6991,blacks,3,True
3907,6996,blacks,5,True
3908,6997,blacks,4,True
3909,6999,blacks,4,False
3910,7003,blacks,2,True
3911,7004,whites,6,False
3912,7005,blacks,8,False
3913,7006,whites,9,True
3914,7007,blacks,3,False
3915,7008,blacks,8,True
3916,7009,blacks,5,True
3917,7010,blacks,3,True
3918,7011,blacks,5,False
3919,7012,blacks,2,False
3920,7015,whites,2,False
3921,7020,whites,2,True
3922,7022,blacks,3,True
3923,7023,whites,5,False
3924,7024,whites,7,False
3925,7025,blacks,1,True
3926,7026,blacks,4,False
3927,7027,blacks,1,True
3928,7028,whites,3,True
3929,7029,blacks,9,True
3930,7032,whites,2,False
3931,7033,blacks,7,False
3932,7034,whites,3,True
3933,7037,blacks,10,True
3934,7039,whites,1,True
3935,7040,whites,9,False
3936,7041,blacks,5,True
3937,7042,blacks,9,True
3938,7043,blacks,3,False
3939,7044,blacks,5,False
3940,7045,whites,7,True
3941,7048,blacks,2,True
3942,7051,blacks,1,False
3943,7052,whites,2,False
3944,7053,blacks,4,False
3945,7054,whites,1,False
3946,7055,whites,5,False
3947,7058,blacks,6,False
3948,7060,blacks,8,False
3949,7061,whites,5,True
3950,7063,blacks,2,True
3951,7064,blacks,4,True
3952,7067,whites,9,True
3953,7068,whites,1,False
3954,7070,blacks,6,False
3955,7073,blacks,10,True
3956,7074,whites,9,True
3957,7076,whites,2,True
3958,7077,blacks,9,True
3959,7078,blacks,8,True
3960,7079,whites,7,False
3961,7080,whites,1,False
3962,7084,whites,5,False
3963,7086,blacks,10,True
3964,7092,whites,1,False
3965,7093,blacks,3,False
3966,7097,blacks,10,False
3967,7098,blacks,7,True
3968,7099,blacks,2,False
3969,7100,blacks,9,True
3970,7101,whites,5,False
3971,7104,whites,6,True
3972,7105,blacks,10,True
3973,7107,blacks,5,True
3974,7108,blacks,5,True
3975,7109,whites,5,False
3976,7110,whites,4,False
3977,7111,whites,3,True
3978,7112,blacks,7,True
3979,7114,blacks,3,True
3980,7116,blacks,8,False
3981,7117,whites,1,False
3982,7119,blacks,5,False
3983,7120,whites,4,True
3984,7123,blacks,2,True
3985,7124,whites,1,True
3986,7125,blacks,7,False
3987,7126,whites,1,False
3988,7130,whites,3,True
3989,7131,blacks,4,True
3990,7135,whites,4,False
3991,7136,blacks,10,True
3992,7139,blacks,1,False
3993,7140,blacks,6,True
3994,7141,whites,1,False
3995,7143,blacks,1,False
3996,7144,blacks,9,False
3997,7145,blacks,4,True
3998,7149,whites,4,False
3999,7150,blacks,8,True
4000,7151,blacks,9,True
4001,7153,blacks,4,False
4002,7154,whites,1,False
4003,7156,blacks,3,False
4004,7158,whites,6,True
4005,7160,blacks,6,True
4006,7162,blacks,5,True
4007,7163,blacks,3,True
4008,7164,whites,1,False
4009,7166,blacks,5,False
4010,7167,blacks,5,False
4011,7170,whites,5,False
4012,7171,whites,3,False
4013,7175,blacks,8,False
4014,7176,whites,1,False
4015,7178,blacks,6,True
4016,7183,blacks,8,False
4017,7184,blacks,8,True
4018,7186,whites,4,False
4019,7187,blacks,8,True
4020,7188,blacks,4,False
4021,7189,whites,4,True
4022,7194,blacks,9,True
4023,7196,blacks,2,False
4024,7197,whites,6,False
4025,7198,blacks,6,True
4026,7199,blacks,6,False
4027,7200,blacks,6,False
4028,7202,blacks,10,False
4029,7203,blacks,1,False
4030,7204,whites,3,False
4031,7205,whites,8,True
4032,7210,blacks,8,False
4033,7211,blacks,7,True
4034,7214,blacks,3,True
4035,7216,blacks,8,True
4036,7217,whites,5,False
4037,7218,blacks,4,False
4038,7219,blacks,4,False
4039,7222,whites,5,True
4040,7223,blacks,1,False
4041,7224,blacks,3,True
4042,7225,blacks,6,True
4043,7226,whites,4,True
4044,7227,whites,2,False
4045,7228,whites,4,True
4046,7231,blacks,7,False
4047,7233,blacks,9,True
4048,7235,whites,6,False
4049,7237,whites,4,False
4050,7238,whites,1,False
4051,7240,blacks,3,False
4052,7241,blacks,6,True
4053,7242,blacks,4,False
4054,7243,blacks,3,True
4055,7245,blacks,8,True
4056,7246,whites,2,False
4057,7247,blacks,5,True
4058,7249,blacks,7,False
4059,7250,blacks,4,False
4060,7252,blacks,10,True
4061,7253,blacks,8,True
4062,7254,whites,4,True
4063,7255,blacks,6,True
4064,7257,whites,3,True
4065,7258,blacks,7,True
4066,7259,whites,5,False
4067,7263,whites,6,False
4068,7264,whites,6,True
4069,7265,blacks,6,False
4070,7266,whites,2,False
4071,7268,blacks,6,False
4072,7269,whites,1,False
4073,7271,whites,1,False
4074,7272,blacks,5,False
4075,7275,whites,2,False
4076,7276,whites,1,False
4077,7278,blacks,9,True
4078,7279,blacks,3,True
4079,7280,blacks,6,True
4080,7281,whites,1,False
4081,7283,blacks,10,False
4082,7284,whites,5,False
4083,7285,blacks,7,True
4084,7286,whites,5,False
4085,7288,blacks,6,True
4086,7289,blacks,10,True
4087,7291,blacks,7,False
4088,7292,blacks,8,False
4089,7293,blacks,8,False
4090,7298,blacks,2,False
4091,7299,blacks,10,True
4092,7300,whites,9,False
4093,7301,blacks,6,True
4094,7302,blacks,10,True
4095,7304,whites,2,False
4096,7308,whites,1,True
4097,7310,whites,2,False
4098,7312,whites,8,True
4099,7315,blacks,5,True
4100,7317,blacks,7,False
4101,7318,blacks,3,False
4102,7319,whites,4,True
4103,7320,whites,8,True
4104,7321,blacks,5,False
4105,7323,blacks,5,True
4106,7324,whites,1,False
4107,7326,blacks,8,False
4108,7327,blacks,1,False
4109,7328,blacks,6,True
4110,7330,blacks,2,True
4111,7331,whites,6,True
4112,7334,blacks,10,True
4113,7335,blacks,6,True
4114,7338,blacks,10,True
4115,7339,blacks,6,True
4116,7340,whites,4,True
4117,7341,blacks,5,True
4118,7342,whites,1,True
4119,7343,whites,3,False
4120,7344,blacks,5,True
4121,7345,blacks,4,True
4122,7347,blacks,7,False
4123,7348,blacks,2,False
4124,7354,whites,2,False
4125,7355,whites,3,False
4126,7359,whites,4,False
4127,7360,whites,4,False
4128,7362,blacks,9,True
4129,7365,whites,3,False
4130,7368,blacks,9,False
4131,7369,blacks,6,True
4132,7370,blacks,7,False
4133,7373,blacks,9,True
4134,7375,blacks,4,True
4135,7380,blacks,6,True
4136,7381,blacks,6,False
4137,7382,blacks,7,True
4138,7383,whites,3,True
4139,7384,blacks,7,False
4140,7385,whites,1,True
4141,7386,blacks,7,True
4142,7387,whites,6,False
4143,7391,blacks,9,True
4144,7392,blacks,3,False
4145,7393,blacks,10,True
4146,7394,whites,1,False
4147,7395,blacks,10,True
4148,7400,blacks,3,False
4149,7402,whites,6,True
4150,7403,blacks,6,True
4151,7405,whites,10,True
4152,7406,blacks,9,True
4153,7409,blacks,4,True
4154,7410,whites,2,False
4155,7411,blacks,9,False
4156,7412,whites,2,True
4157,7413,blacks,7,True
4158,7417,whites,5,False
4159,7419,blacks,7,False
4160,7420,whites,2,True
4161,7421,whites,4,False
4162,7422,blacks,4,False
4163,7423,blacks,7,True
4164,7424,blacks,1,False
4165,7425,blacks,2,False
4166,7426,blacks,6,False
4167,7427,blacks,8,False
4168,7429,whites,8,True
4169,7432,whites,5,False
4170,7434,blacks,4,False
4171,7435,blacks,4,False
4172,7437,whites,10,True
4173,7439,blacks,4,True
4174,7440,blacks,6,False
4175,7443,blacks,2,False
4176,7444,blacks,5,False
4177,7446,whites,1,False
4178,7447,blacks,7,False
4179,7448,blacks,3,False
4180,7449,blacks,9,True
4181,7450,blacks,9,True
4182,7451,whites,1,False
4183,7454,blacks,2,True
4184,7455,blacks,7,False
4185,7457,blacks,7,True
4186,7459,blacks,8,True
4187,7462,whites,2,True
4188,7464,blacks,6,True
4189,7465,whites,3,False
4190,7466,whites,2,False
4191,7468,whites,7,True
4192,7469,blacks,5,True
4193,7472,whites,1,False
4194,7475,whites,1,False
4195,7476,blacks,4,False
4196,7477,blacks,8,False
4197,7478,blacks,6,True
4198,7479,whites,10,False
4199,7480,whites,1,False
4200,7481,whites,8,True
4201,7482,blacks,4,True
4202,7484,blacks,7,True
4203,7487,whites,5,False
4204,7488,blacks,8,True
4205,7490,blacks,5,False
4206,7493,blacks,6,True
4207,7495,whites,8,False
4208,7496,whites,9,False
4209,7497,blacks,8,True
4210,7499,whites,1,False
4211,7500,blacks,3,False
4212,7502,whites,4,True
4213,7503,blacks,2,False
4214,7510,blacks,1,False
4215,7511,blacks,7,True
4216,7513,blacks,6,True
4217,7514,whites,5,False
4218,7515,blacks,9,True
4219,7516,blacks,8,True
4220,7517,blacks,1,False
4221,7519,blacks,5,False
4222,7520,whites,6,False
4223,7522,blacks,2,True
4224,7523,blacks,1,True
